sold by,publisher.type,genre,avg.review,daily.sales,total.reviews,sale.price
"Amazon Digital Services,  Inc.",single author,non_fiction,4.33,85.6,111,7.67
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.54,75.28,101,9
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.45,50.28,112,9.53
"Amazon Digital Services,  Inc.",indie,childrens,4.55,91.92,123,10.23
"Amazon Digital Services,  Inc.",small/medium,fiction,4.33,104.36,185,7.52
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.92,76.27,146,4.69
Random House LLC,big five,non_fiction,4.68,93.8,120,8.19
Hachette Book Group,big five,non_fiction,4.82,44.57,114,9.01
"Amazon Digital Services,  Inc.",small/medium,childrens,4.03,48.82,94,11.01
"Amazon Digital Services,  Inc.",small/medium,childrens,4.66,48.92,100,12.54
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.68,84.37,136,10.32
Penguin Group (USA) LLC,big five,non_fiction,4.45,87.65,147,9.83
"Amazon Digital Services,  Inc.",small/medium,fiction,4.52,123.61,179,6.36
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.25,90.09,140,10.64
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.53,70.04,112,8.78
"Amazon Digital Services,  Inc.",indie,non_fiction,4.88,51.75,105,11.45
"Amazon Digital Services,  Inc.",small/medium,fiction,3.33,140.17,203,6.43
"Amazon Digital Services,  Inc.",indie,fiction,4.59,73.08,177,6.64
"Amazon Digital Services,  Inc.",small/medium,childrens,4.88,54.09,104,11.45
Random House LLC,big five,childrens,4.23,44.44,106,6.03
HarperCollins Publishers,big five,fiction,4.49,115.79,158,5.58
Random House LLC,big five,fiction,3.93,104.36,176,7.15
Simon and Schuster Digital Sales Inc,big five,non_fiction,3.91,50.31,141,7.32
"Amazon Digital Services,  Inc.",single author,childrens,4.09,55.26,104,8.52
"Amazon Digital Services,  Inc.",amazon,childrens,3.8,65.49,106,10.19
"Amazon Digital Services,  Inc.",indie,fiction,4.44,91.2,200,6.96
Random House LLC,big five,fiction,4.34,43.82,177,8.49
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.64,82.7,121,7.55
"Amazon Digital Services,  Inc.",single author,childrens,4.36,66.06,107,10.92
Random House LLC,big five,non_fiction,4.5,94.81,140,8.93
"Amazon Digital Services,  Inc.",indie,fiction,0,97.06,0,11
"Amazon Digital Services,  Inc.",indie,non_fiction,4.6,74.54,108,4.1
"Amazon Digital Services,  Inc.",single author,fiction,4.5,63.01,137,10.53
"Amazon Digital Services,  Inc.",single author,fiction,4.45,165.19,203,7.12
"Amazon Digital Services,  Inc.",indie,non_fiction,4.89,102.07,112,5.71
"Amazon Digital Services,  Inc.",single author,fiction,4.42,79.15,220,9.72
"Amazon Digital Services,  Inc.",small/medium,childrens,4.21,77.55,90,12.13
"Amazon Digital Services,  Inc.",indie,childrens,4.67,50,116,8.36
"Amazon Digital Services,  Inc.",single author,fiction,4.17,148.51,171,6.21
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.92,105.51,150,8.2
Random House LLC,big five,fiction,4.15,91.53,168,8
Penguin Group (USA) LLC,big five,childrens,4.76,54.98,99,9.35
"Amazon Digital Services,  Inc.",small/medium,fiction,3.5,100.01,149,9
"Amazon Digital Services,  Inc.",indie,non_fiction,4.42,67.04,162,7.12
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.5,69.26,102,7.95
Penguin Group (USA) LLC,big five,fiction,2,91.14,142,6.52
"Amazon Digital Services,  Inc.",small/medium,childrens,4.09,47.24,87,9.6
Random House LLC,big five,childrens,3.57,34.2,71,11.26
"Amazon Digital Services,  Inc.",small/medium,fiction,4.21,81.13,199,7.77
"Amazon Digital Services,  Inc.",indie,fiction,4.23,162.71,192,9.07
"Amazon Digital Services,  Inc.",single author,fiction,4.07,121.04,168,9.92
"Amazon Digital Services,  Inc.",small/medium,fiction,4.44,117.87,212,11.27
Penguin Group (USA) LLC,big five,fiction,4.4,136.25,179,8.34
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.7,94.35,166,7.41
"Amazon Digital Services,  Inc.",indie,childrens,4.69,47.53,79,13.44
"Amazon Digital Services,  Inc.",indie,non_fiction,4.9,120.81,124,5.84
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.12,91.29,108,7.83
"Amazon Digital Services,  Inc.",indie,fiction,4.5,97.66,170,8.78
"Amazon Digital Services,  Inc.",small/medium,childrens,3.97,46.16,90,15.15
Macmillan,big five,fiction,4.18,124.34,176,7.04
"Amazon Digital Services,  Inc.",single author,non_fiction,4.46,70.78,115,5.73
Simon and Schuster Digital Sales Inc,big five,fiction,4.33,84.34,168,5.71
HarperCollins Publishers,big five,childrens,4.05,69.76,127,7.32
"Amazon Digital Services,  Inc.",single author,childrens,4.81,65.86,97,14.19
HarperCollins Publishers,big five,non_fiction,4.4,62.63,125,9.75
"Amazon Digital Services,  Inc.",small/medium,fiction,4.2,88.63,201,6.3
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.65,64.31,95,7.77
Simon and Schuster Digital Sales Inc,big five,childrens,2.48,75.21,105,11.99
"Amazon Digital Services,  Inc.",small/medium,fiction,3.81,150.81,163,8.21
"Amazon Digital Services,  Inc.",small/medium,childrens,4.21,45.71,105,9.48
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.1,80.59,137,5.05
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.53,109.05,133,9.93
"Amazon Digital Services,  Inc.",small/medium,childrens,4.42,41.38,90,12.65
"Amazon Digital Services,  Inc.",single author,childrens,4.5,50.59,65,12.98
"Amazon Digital Services,  Inc.",small/medium,fiction,4.6,89.28,165,10.82
"Amazon Digital Services,  Inc.",small/medium,childrens,4.5,64.46,120,10.94
"Amazon Digital Services,  Inc.",indie,fiction,4.75,124.16,171,2.69
HarperCollins Publishers,big five,fiction,4.35,109.59,187,7.01
"Amazon Digital Services,  Inc.",single author,fiction,3.85,75.69,195,4.84
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.12,85,144,9.71
"Amazon Digital Services,  Inc.",single author,fiction,4.2,134.82,176,7.08
DC Comics,small/medium,childrens,4.37,46.46,89,13.37
"Amazon Digital Services,  Inc.",single author,non_fiction,4.5,86.19,162,7.09
"Amazon Digital Services,  Inc.",small/medium,fiction,2,100.87,176,8.01
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.57,55.39,114,6.47
"Amazon Digital Services,  Inc.",single author,non_fiction,4.58,77.62,90,4.56
"Amazon Digital Services,  Inc.",small/medium,fiction,4.05,106.03,132,7.56
"Amazon Digital Services,  Inc.",single author,fiction,4.55,106.14,156,3.94
"Amazon Digital Services,  Inc.",small/medium,childrens,3.18,43.94,115,7.04
Hachette Book Group,big five,non_fiction,4.75,70.61,118,8.8
"Amazon Digital Services,  Inc.",single author,non_fiction,3.5,58.94,126,6.24
HarperCollins Publishers,big five,non_fiction,4.35,72.95,162,8.63
"Amazon Digital Services,  Inc.",small/medium,fiction,4.34,81.54,138,9.26
Simon and Schuster Digital Sales Inc,big five,fiction,4.14,95.57,167,7.11
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.98,52.1,118,5.71
"Amazon Digital Services,  Inc.",single author,childrens,4.01,68.23,102,10.73
Hachette Book Group,big five,non_fiction,4.4,95.88,135,12.15
"Amazon Digital Services,  Inc.",indie,non_fiction,4.63,23.92,111,9.93
"Amazon Digital Services,  Inc.",small/medium,childrens,4.5,58.44,99,10.13
"Amazon Digital Services,  Inc.",indie,non_fiction,4.5,96.99,103,5.19
Random House LLC,big five,childrens,4.23,31.979999999999997,72,10.59
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.48,77.57,165,8.04
"Amazon Digital Services,  Inc.",indie,childrens,2.48,61.69,102,10.74
Random House LLC,big five,childrens,3.98,41.6,96,10.2
HarperCollins Publishers,big five,fiction,4.84,42.62,185,5.62
"Amazon Digital Services,  Inc.",small/medium,childrens,4.54,102.22,107,9.76
"Amazon Digital Services,  Inc.",indie,childrens,4.51,42.45,86,9.68
"Amazon Digital Services,  Inc.",indie,fiction,1.83,70.28,175,9.5
"Amazon Digital Services,  Inc.",single author,childrens,4.45,43,93,10.94
"Amazon Digital Services,  Inc.",single author,childrens,4.08,66.54,90,10.37
"Amazon Digital Services,  Inc.",single author,childrens,4.51,56.73,118,12.13
"Amazon Digital Services,  Inc.",small/medium,childrens,4.2,50.15,86,8.73
Simon and Schuster Digital Sales Inc,big five,fiction,4.65,121.65,210,8.31
"Amazon Digital Services,  Inc.",small/medium,childrens,3.91,46.28,67,12.32
HarperCollins Publishers,big five,childrens,4.71,26.1,131,11.81
"Amazon Digital Services,  Inc.",small/medium,fiction,4.39,110.41,191,9.09
"Amazon Digital Services,  Inc.",indie,non_fiction,3.98,88.69,129,8.74
Simon and Schuster Digital Sales Inc,big five,childrens,4.66,50.89,80,9.91
Simon and Schuster Digital Sales Inc,big five,childrens,4.04,73.93,115,9.78
"Amazon Digital Services,  Inc.",indie,non_fiction,4.18,59,122,8.63
"Amazon Digital Services,  Inc.",indie,fiction,4.98,94.81,208,5.05
"Amazon Digital Services,  Inc.",indie,non_fiction,4.74,105.74,133,11.5
"Amazon Digital Services,  Inc.",small/medium,childrens,4.32,88.1,106,13.56
Macmillan,big five,fiction,3.77,151.29,189,7.58
"Amazon Digital Services,  Inc.",single author,childrens,4.5,70.03,110,10.86
"Amazon Digital Services,  Inc.",indie,non_fiction,4.24,109.81,178,10.3
"Amazon Digital Services,  Inc.",small/medium,childrens,4.43,69.6,86,6.67
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.98,69.93,101,10.11
"Amazon Digital Services,  Inc.",small/medium,childrens,4.71,51.32,117,12.14
Random House LLC,big five,fiction,4.27,98.66,164,6.44
"Amazon Digital Services,  Inc.",indie,non_fiction,3.66,30.32,109,7.98
"Amazon Digital Services,  Inc.",small/medium,fiction,4.5,104.16,180,11.57
"Amazon Digital Services,  Inc.",single author,childrens,4.5,64.25,114,12.37
Macmillan,big five,fiction,4.86,63.28,157,8.73
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.5,145.16,152,5.82
Random House LLC,big five,non_fiction,4.82,82.37,111,10.25
"Amazon Digital Services,  Inc.",indie,childrens,4.44,58.89,74,9.88
Simon and Schuster Digital Sales Inc,big five,fiction,4.16,112.02,169,8.53
"Amazon Digital Services,  Inc.",small/medium,fiction,4.33,75.43,136,5.96
Random House LLC,big five,non_fiction,4.14,95.35,155,11.42
"Amazon Digital Services,  Inc.",indie,childrens,4.36,53.62,86,12.54
"Amazon Digital Services,  Inc.",indie,fiction,4.5,66.25,149,8.35
"Amazon Digital Services,  Inc.",small/medium,fiction,4.04,103.64,179,9.54
"Amazon Digital Services,  Inc.",small/medium,childrens,3.5,51.24,123,9.47
HarperCollins Publishers,big five,childrens,4.5,72.8,91,9
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.87,48.58,104,13.58
"Amazon Digital Services,  Inc.",small/medium,childrens,4.01,54.14,113,8.86
Penguin Group (USA) LLC,big five,non_fiction,3.5,72,98,5.77
"Amazon Digital Services,  Inc.",single author,fiction,4.5,138.36,170,5.75
"Amazon Digital Services,  Inc.",indie,fiction,4.39,89.09,164,7.45
Random House LLC,big five,fiction,3.54,129.39,176,5.45
Penguin Group (USA) LLC,big five,fiction,4.15,110.37,191,7.7
"Amazon Digital Services,  Inc.",small/medium,childrens,4.75,33.94,91,11.35
"Amazon Digital Services,  Inc.",single author,fiction,4.81,50.19,168,4.91
Random House LLC,big five,childrens,4.52,36.64,106,12.32
"Amazon Digital Services,  Inc.",small/medium,childrens,4.68,43.95,83,8.88
"Amazon Digital Services,  Inc.",small/medium,childrens,4.14,57.65,125,7.75
"Amazon Digital Services,  Inc.",small/medium,fiction,4.6,132.63,191,6.97
"Amazon Digital Services,  Inc.",indie,childrens,3.4,44.1,100,13.95
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.57,71.18,147,8.03
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.68,65.67,142,12.23
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.66,91.24,154,8.38
Macmillan,big five,childrens,4.15,75.21,106,9.97
Simon and Schuster Digital Sales Inc,big five,childrens,4.46,52.26,101,6.78
Hachette Book Group,big five,non_fiction,4.3,25.65,127,9.71
"Amazon Digital Services,  Inc.",indie,non_fiction,4.9,95.43,136,6.04
"Amazon Digital Services,  Inc.",small/medium,childrens,4.36,44.01,73,9.53
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.25,30.37,100,2.87
"Amazon Digital Services,  Inc.",indie,childrens,3.25,81.43,128,10.51
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.47,53.22,122,6.66
"Amazon Digital Services,  Inc.",indie,childrens,4.1,59.63,100,14.3
"Amazon Digital Services,  Inc.",indie,non_fiction,3.98,95.28,121,6.04
"Amazon Digital Services,  Inc.",indie,fiction,3.73,166.08,174,5.75
"Amazon Digital Services,  Inc.",small/medium,non_fiction,2.13,104.24,137,8.59
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.55,75.97,140,6.06
"Amazon Digital Services,  Inc.",single author,fiction,3.5,90.59,193,3.52
"Amazon Digital Services,  Inc.",small/medium,childrens,3.96,61.32,128,8.71
"Amazon Digital Services,  Inc.",small/medium,fiction,3.83,105.72,141,6.81
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.58,64.01,141,4.86
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.75,37.68,137,6.83
Penguin Group (USA) LLC,big five,non_fiction,4.45,94.61,146,9.13
HarperCollins Publishers,big five,fiction,4.98,103.82,153,7.25
Hachette Book Group,big five,childrens,3.98,74.32,117,11.8
"Amazon Digital Services,  Inc.",small/medium,fiction,4.08,87.2,186,6.33
"Amazon Digital Services,  Inc.",small/medium,fiction,2.8,130.99,175,5.57
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.03,90.96,135,6.26
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.71,52.98,123,5.52
"Amazon Digital Services,  Inc.",small/medium,fiction,4.18,103.04,194,10.34
Random House LLC,big five,childrens,4.07,36.52,110,6.86
"Amazon Digital Services,  Inc.",indie,non_fiction,4.33,84.64,119,8.93
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.09,107.33,137,6.24
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.35,95.96,121,5.64
"Amazon Digital Services,  Inc.",indie,non_fiction,4.59,49.34,117,9.97
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.3,48.83,155,8.43
"Amazon Digital Services,  Inc.",small/medium,childrens,4.52,57.52,92,8.01
"Amazon Digital Services,  Inc.",small/medium,childrens,4.21,53.49,99,10.87
"Amazon Digital Services,  Inc.",small/medium,fiction,3.83,112.67,180,7
"Amazon Digital Services,  Inc.",small/medium,childrens,3.9,40.83,78,12.69
Macmillan,big five,fiction,4.66,78.72,192,7.13
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,103.34,157,7.94
"Amazon Digital Services,  Inc.",small/medium,fiction,3.92,84.21,158,8.66
"Amazon Digital Services,  Inc.",small/medium,childrens,4.59,68.95,119,9.26
"Amazon Digital Services,  Inc.",small/medium,fiction,4.12,77.12,173,8.3
Random House LLC,big five,childrens,3.77,73.46,79,10.72
"Amazon Digital Services,  Inc.",small/medium,fiction,4.23,67.17,136,7.67
"Amazon Digital Services,  Inc.",indie,childrens,4.44,39.69,72,12.02
Macmillan,big five,childrens,4.3,57.52,68,8.52
"Amazon Digital Services,  Inc.",small/medium,fiction,4.46,84.55,174,7.88
Random House LLC,big five,childrens,4.43,27.69,94,9.74
"Amazon Digital Services,  Inc.",small/medium,fiction,4.6,118.49,179,8.46
Random House LLC,big five,non_fiction,4.7,51.39,125,6.7
"Amazon Digital Services,  Inc.",small/medium,childrens,3.98,70.77,129,11.55
Macmillan,big five,fiction,3.48,69.61,175,6.68
"Amazon Digital Services,  Inc.",indie,childrens,4.81,80.75,125,9.78
"Amazon Digital Services,  Inc.",indie,non_fiction,4.28,119.47,147,9.05
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.66,39.1,150,15.65
Penguin Group (USA) LLC,big five,non_fiction,4.45,69.69,99,10.45
Macmillan,big five,non_fiction,4.57,72.45,162,7.88
"Amazon Digital Services,  Inc.",single author,fiction,4.57,120.24,169,10.64
"Amazon Digital Services,  Inc.",single author,childrens,4.52,61.7,102,8.67
"Amazon Digital Services,  Inc.",small/medium,fiction,4.33,80.74,171,9.04
"Amazon Digital Services,  Inc.",small/medium,childrens,4.4,66.27,80,11.64
"Amazon Digital Services,  Inc.",indie,childrens,4.17,44.05,111,10.24
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.66,59.51,117,8.04
"Amazon Digital Services,  Inc.",indie,non_fiction,3.99,46.86,115,6.38
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.36,57.94,146,9.18
"Amazon Digital Services,  Inc.",indie,childrens,4.34,59.69,99,9.43
HarperCollins Publishers,big five,childrens,4.35,29.8,96,10.75
HarperCollins Publishers,big five,non_fiction,3.71,90.47,125,4.52
"Amazon Digital Services,  Inc.",indie,fiction,4.28,115.03,190,9.41
"Amazon Digital Services,  Inc.",small/medium,childrens,4.62,43.71,77,13.06
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,71.75,109,7.91
Random House LLC,big five,childrens,4.66,84.1,133,7.43
Random House LLC,big five,fiction,4.71,156.38,182,6.86
"Amazon Digital Services,  Inc.",single author,non_fiction,3.86,87.07,139,6.62
Simon and Schuster Digital Sales Inc,big five,childrens,4.53,49.6,91,9.41
"Amazon Digital Services,  Inc.",small/medium,fiction,4.21,95.79,143,9.18
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.5,90.05,125,8.75
"Amazon Digital Services,  Inc.",single author,childrens,4.83,58.21,104,9.54
HarperCollins Publishers,big five,childrens,4.17,60.4,114,8.15
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,48.48,108,6.31
"Amazon Digital Services,  Inc.",indie,fiction,4.85,101.32,150,9.28
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.35,79.65,110,9.07
HarperCollins Publishers,big five,childrens,4.5,45.02,101,11.37
"Amazon Digital Services,  Inc.",indie,non_fiction,4.08,59.02,129,6.6
"Amazon Digital Services,  Inc.",small/medium,childrens,4.47,38.22,81,11.49
"Amazon Digital Services,  Inc.",single author,childrens,4.73,60.16,104,10.82
"Amazon Digital Services,  Inc.",single author,non_fiction,4.2,87.64,139,10.36
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.66,79.45,105,7.94
Random House LLC,big five,non_fiction,4.64,113.49,112,5.83
"Amazon Digital Services,  Inc.",single author,non_fiction,4.5,53.1,115,7
"Amazon Digital Services,  Inc.",small/medium,fiction,4.68,103.25,129,8.21
"Amazon Digital Services,  Inc.",small/medium,childrens,3.6,58.74,89,12.46
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.36,45.44,105,9.79
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.91,96.01,171,8.71
"Amazon Digital Services,  Inc.",indie,childrens,4.08,65.99,90,9.19
Macmillan,big five,non_fiction,4.64,91.32,111,5.34
"Amazon Digital Services,  Inc.",small/medium,fiction,4.66,131.73,207,4.6
Penguin Group (USA) LLC,big five,non_fiction,3.56,82.07,113,8.16
"Amazon Digital Services,  Inc.",indie,childrens,4.65,53.02,66,11.54
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.76,80.98,116,9.29
Random House LLC,big five,childrens,4.19,67.63,96,7.95
"Amazon Digital Services,  Inc.",indie,childrens,4.15,67.44,93,10.17
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.5,78.05,101,6.62
Simon and Schuster Digital Sales Inc,big five,childrens,4.05,52.45,95,9.06
"Amazon Digital Services,  Inc.",small/medium,childrens,4.67,49.86,111,11.38
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,59.54,130,6.3
"Amazon Digital Services,  Inc.",single author,fiction,3.33,129.75,199,7.85
